customer_message,brand_reply,customer_tweet_id,brand_tweet_id
"I'm poor , help! @AppleSupport https://t.co/CBruX0kT81",@761701 Let's look into your options. Send us a DM to get started. https://t.co/GDrqU22YpT,2713234,2713232
@AppleSupport my i6 goes blck with loading screen! Its done that for 6 times in last 15mins very annoying! Help!,@245508 We're happy to assist! We've released iOS 11.2; check out https://t.co/VvefsRfjiM for details and steps to help with this issue. Be sure to create a backup before beginning. DM us if you have additional questions. https://t.co/GDrqU22YpT,540929,540928
"@AppleSupport between this issue with the I️ key &amp; the battery, y’all need to step it up. People actually need to do work on their phone.","@589252 We'd love to assist you. DM us your complete software version from Settings &gt; General &gt; About, next to version. https://t.co/GDrqU22YpT",1991030,1991029
@AppleSupport PLEASE fix these now iPhone iOS keyboard bugs! I beg of you!!!,@523754 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1734407,1734406
@AppleSupport Thank you! I see IOS 11,@622696 Great. Let us know if you have further questions about updating.,2110968,2110966
@AppleSupport I’m running 11.1 build 15B5066f. https://t.co/VQw74kF9Bm,@176391 Thanks for showing us. Please DM us and we'll continue our conversation there. https://t.co/GDrqU2kzhr,254066,254068
@AppleSupport thank you,"@502585 You're welcome. If you have questions in the future, feel free to reach out to us here.",1644636,1644635
Tired of doing the hokey pokey 2 get my Smart Keyboard 2 work @115858 It’s a known problem /ios 11. Fix it. #ios11 https://t.co/rCnd72ovgV,@488602 We understand your view on the concern with your keyboard. Let us know the full iOS version installed. We'll take a look.,1588868,1588867
Really been glued to my charger since the update. Wtf @115858 🙄😤 https://t.co/YQIYaDaom5,@572915 Let's work on it together. Please join us in DM and let us know if you have the message described here: https://t.co/KyywFa9iZ3 https://t.co/GDrqU22YpT,1924797,1924796
"Every couple of minutes, my phone does a mini reset on its own, any idea @AppleSupport ? Screen grab of reset screen below. https://t.co/30KQpWBLt6",@236237 Hello. We'd like to look into this further. Please click here to connect with us in DM and tell us which iPhone and Software Version you're using. https://t.co/GDrqU22YpT,506576,506574
@AppleSupport We are looking for Apple School Manager support. How can we get assistance?,@572461 We're glad you asked. We can help. You can review your Apple School support options here: https://t.co/yvMoPWqxs2,1923126,1923125
so don't update to the new OS #FAIL @AppleSupport https://t.co/mg9EwJ1cHZ,"@298763 We want to help. Restart your Mac and test. If the issue continues, boot into safe mode and test: https://t.co/yzqLZ7lfa4",747814,747812
@AppleSupport Seeing it in messages &amp; posts,"@663110 Have you updated to the latest version, 11.1.1?",2281210,2281208
"I'm glad my wonderful, revolutionary iPhone 7 stopped connecting to cell service, so now its an iPod without a headphone jack 🙃 @115858",@691118 We'll assist in any way we're able. Are you getting a message in the upper left of the screen that says Searching or No Service? What iOS version is running on your iPhone 7?,2402200,2402198
Por mi iPhone dice que ya no tiene memoria? @AppleSupport ? https://t.co/pigIbYJEeF,@624208 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,2117929,2117928
@AppleSupport iOS 11,@160194 We recently released iOS 11.0.2. Would you make sure you have the most current version? Check here: https://t.co/80YRnjDFDk,188346,188347
@115858 @AppleSupport what is the solution for this problem ! It stuck on apple logo for my iPhone X ! WTF https://t.co/YT71juKI1w,"@682276 We're happy to help. Let's get some background here. Was it like this right out of the box, or did this just happen? Also, do you have access to a computer that has or could be used for iTunes?",2362982,2362980
"The new software update is the biggest disappoint @115858 , I’ve had to restart my phone 7 times in the past two days &amp; can’t access my cloud",@539371 All things we'd love to help with. Which iPhone and iOS version are you currently using? DM us with more details on each issue. https://t.co/GDrqU22YpT,1794936,1794935
@AppleSupport Why is iCloud web interface so slow?,@173583 Thanks for reaching out to us. Can you tell us what's slow about it? Usually speeds will vary based on internet connection.,242428,242426
@AppleSupport I I️ I,@514867 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1697384,1697383
"@115858 you cannot just give a replacement bc your aystem doesn’t allow it, it’s a shame for a tech company","@406498 We're here for you. Send us a DM with details of what happened, and we'll continue there: https://t.co/GDrqU22YpT",1221021,1221020
"@AppleSupport through iTunes but I deleted some songs a while ago , how can I get them back ?",@61276 We can take a look together. DM us and we'll work from there: https://t.co/GDrqU22YpT,1456481,1456483
"@AppleSupport any idea why some of my contacts are no longer saved in my phone? Just unlocked it and BAM, a ton of numbers without saved names??","@287520 Hello there. Let's look into this together and get your contacts back. To get started, let's check how you backup your Contacts (Settings &gt; Contacts &gt; Default Account). What do you see? If you'd prefer to DM, please tap here: https://t.co/GDrqU22YpT",701670,701669
Hey  @115858 my favourite thing about iOS 11 is that you made my phone really really terrible. Great stuff!,@571817 We want your iPhone to work for you. Please DM us details of the issues and we'll work together towards a resolution. https://t.co/GDrqU22YpT,1920792,1920791
@AppleSupport My Iphone pretty much bricked itself. Got anything to say?,@476817 We're happy to help. Can you give us some details? IPhone model? iOS version?,1538082,1538081
"@115858 upset with the fact that my battery is dying in front of me, it went from 79% to 35% in less then 10 mins all after new update",@636535 We'd be happy to help. Send us a DM. https://t.co/GDrqU22YpT,2169860,2169859
@150591 @115858 Right I hate this shit,@284732 We'd love to help. Can you tell us which software version is currently running on your phone? We'll take it from there:,151472,689373
@115858 @AppleSupport also pls make it possible 2 get rid of this stupid location list on left of the screen in maps in landscape mode. when i use landscape mode it’s cause i want more screen to the left and right for the map. also hire me cuz ur design dept has lost the plot. https://t.co/LGCb1rteBQ,@235825 Your voice is important and we'd like to hear from you. Please send us your feedback and suggestions from here: https://t.co/eTPVYVFyd8,505190,505189
@AppleSupport deal with this we’re over it https://t.co/oR4g6rr5Lt,@489147 We understand the importance of being able to type what you mean. Check out this page for help: https://t.co/xU1AGHStV6,1591057,1591056
"@AppleSupport No, I don't want to restart the whole machine! I still can do a stupid trick restarting the camera ""sudo killall VDCAssistant"" to get it working back from a sleep :/",@235356 We'll need to try all steps to isolate the issue. Let us know if you'd like to continue.,503608,503607
@502397 @115858 Yo Apple I’m getting annoyed with it too,@502396 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,1643883,1643882
Explain @AppleSupport https://t.co/vOKBphnQYE,"@420014 We want to look into this with you. Please send us a DM, so we can gather more information. https://t.co/GDrqU22YpT",1282414,1282413
Really cool @115858 my phone just deleted half my contacts for absolutely no reason. Thanks for that pain in the ass I have to deal with now!,@389528 We want to help with this. Reach out to us in DM. https://t.co/GDrqU22YpT,1145186,1145185
@AppleSupport Its slowing down my mac a lot,"@117459  Is 25 GBs what you have left after the snapshots were created on the drive though? Or, were you low on space prior to snapshots?",8310,8309
@AppleSupport I am not able to update my facebook status via siri on iOS 11.1. Please help me out 😣,"@627908 Are you having issues with Siri not responding or activating? DM us back, we'll see what we can do to help. https://t.co/GDrqU22YpT",2134202,2134201
@AppleSupport terrible cracking sound in calls especially while using speaker,@187430 We want to help. What device is this occurring with? What version of iOS is the device running?,299664,299662
HEY @AppleSupport CAN YALL FIX THE ISSUE WITH THE LETTER “I️” PLEASE AND THANKS,@629894 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,2142320,2142319
"Okay @115858 of all the bugs in iOS11, the one where the alarm doesn’t make any noise needs to get fixed yesterday.",@347264 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,957790,957789
"@AppleSupport Yes, It does work perfectly on my other devices.",@237068 We'd like to look into this more with you. Send us a DM to continue. https://t.co/GDrqU22YpT,509577,509578
